"","id","rand_survey_id","year","post","attrited","fec","livelihoods_Z","income_Z_t","assets_Z_t","durableLoan_t","resilience","cons_Z","consAtt","consKnow","susFarm","hwc","farmIncome_t","cocoaIncome_t","offFarmIncome_t","upSize_t","wetSize_t","plntSize_t","health","lab_index","inc_farm_wage_t","inc_ntfp_t","cocoaHarvest_t","totalIncome_t","consumptionExp_t","irregularExp_t","livelihoods_Z_panel","income_Z_t_panel","assets_Z_t_panel","durableLoan_t_panel","resilience_panel","cons_Z_panel","consAtt_panel","consKnow_panel","susFarm_panel","hwc_panel","farmIncome_t_panel","cocoaIncome_t_panel","offFarmIncome_t_panel","upSize_t_panel","wetSize_t_panel","plntSize_t_panel","health_panel","lab_index_panel","inc_farm_wage_t_panel","inc_ntfp_t_panel","cocoaHarvest_t_panel","totalIncome_t_panel","consumptionExp_t_panel","irregularExp_t_panel","durableLoan_t_us","resilience_us","consAtt_us","consKnow_us","susFarm_us","hwc_us","farmIncome_t_us","cocoaIncome_t_us","cocoaHarvest_t_us","offFarmIncome_t_us","upSize_t_us","wetSize_t_us","plntSize_t_us","health_us","lab_index_us","inc_farm_wage_t_us","inc_ntfp_t_us","totalIncome_t_us","consumptionExp_t_us","irregularExp_t_us"
"1181",93,564,2019,1,0,1,0.527442752872801,-0.117104158451338,0.874285741724538,-0.196100856448942,0.68224903063326,-0.55240031907443,NA,-0.271619482210294,0.682173611538741,-0.610568248267122,1.04807795294038,-0.584290159048228,0.268417708902462,0.898466543269861,-0.42843631771835,0.949376954378829,-0.659417725972936,-1.20446208942855,-0.597046812332701,-0.385711013417232,-0.525024192962945,7.64012340383434,5.29834236561059,7.75790639098008,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,NA,3,1,-3,7.24422802580704,0,0,6.5220949607929,2.49177985264491,0.481211825059603,3.09310219505083,3,0,0,0,7.64012340383434,5.29834236561059,7.75790639098008
"1182",149,564,2014,0,1,1,-1.40275189893911,-0.402887491189881,-1.06266439818301,-0.196100856448942,-1.4592548710767,0.358778394698004,1.08279182377349,-0.271619482210294,-0.417403031717768,0.377032927501357,-0.219699186145016,-0.584290159048228,0.664222800343518,-0.171852444979805,-0.999511619950297,-0.18629279254134,-0.454615633605915,1.51536316729405,1.08844654569576,-0.385711013417232,-0.525024192962945,7.52833205575788,5.7991018370705,7.25841264652828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,3,0,-2,2.99822295029797,0,0,7.51752114597152,1.44363547517881,0,1.81844645923207,4,2.66666666666667,3.68950386898891,0,7.52833205575788,5.7991018370705,7.25841264652828
"1183",250,564,2014,0,0,1,0.166401615592677,0.28448579075852,-0.457664841959439,-0.196100856448942,0.68224903063326,0.965946074381807,1.08279182377349,-0.271619482210294,-0.417403031717768,1.36463410326984,0.715758069406961,-0.584290159048228,0.742439446776682,0.492998856086502,-0.999511619950297,-0.520235113939393,-0.659417725972936,1.51536316729405,1.90670710481718,-0.385711013417232,-0.525024192962945,7.9010071891666,9.63430006700356,8.04237810856343,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,20,3,0,-1,6.13123121534756,0,0,7.7142313441475,2.0947125472611,0,1.44363547517881,3,2.66666666666667,5.48065628400101,0,7.9010071891666,9.63430006700356,8.04237810856343
"1184",250,564,2019,1,0,1,-0.387630873156373,-0.580620076136323,-0.892183097698178,-0.196100856448942,NA,-1.10420587358349,-0.723731322625807,-0.271619482210294,-0.417403031717768,-0.610568248267122,0.841117717745126,-0.584290159048228,0.413732748196474,0.210888064687927,-0.999511619950297,-0.520235113939393,-0.864219818339958,-1.20446208942855,1.59007721750219,2.09629117178061,-0.525024192962945,7.42654942670551,5.96615331368081,6.74523773356453,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,NA,15,3,0,-3,6.55108237585348,0,0,6.88755361289581,1.81844645923207,0,1.44363547517881,2,0,4.78756117999381,4.09462222433053,7.42654942670551,5.96615331368081,6.74523773356453
"1185",392,564,2014,0,0,1,-0.20740913052425,-0.590088681883398,-0.457664841959439,-0.196100856448942,0.68224903063326,1.10861662891249,1.08279182377349,-0.271619482210294,1.78175025479525,-0.610568248267122,-1.1149120854874,-0.584290159048228,0.603648552167939,0.210888064687927,-0.999511619950297,-0.18629279254134,-0.0450114488718728,1.51536316729405,1.72148649076088,-0.385711013417232,-0.525024192962945,7.3651805265976,5.743013460498,6.74052075680554,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,20,3,2,-3,0,0,0,7.3651805265976,1.81844645923207,0,1.81844645923207,6,2.66666666666667,5.07521287544521,0,7.3651805265976,5.743013460498,6.74052075680554
"1186",392,564,2019,1,0,1,-1.04734370089305,-0.856724448510433,-2.27289914650025,-0.196100856448942,0.68224903063326,0.843626641613149,NA,3.06189234491604,0.682173611538741,-0.610568248267122,-1.1149120854874,-0.584290159048228,-2.32492213967772,-0.171852444979805,-0.999511619950297,-1.80645937722111,-0.454615633605915,-1.20446208942855,NA,-0.385711013417232,-0.525024192962945,0,6.07764750380748,5.76833076127572,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,NA,4,1,-3,0,0,0,0,1.44363547517881,0,0,4,0,NA,0,0,6.07764750380748,5.76833076127572
"1187",437,564,2014,0,0,1,1.10711414637135,0.964314573846966,1.1679642685667,-0.196100856448942,0.68224903063326,0.187615076978466,0.721487194493633,-0.271619482210294,-0.417403031717768,0.377032927501357,0.467073146916832,-0.584290159048228,-0.180279519755457,1.60102761933685,1.15851901691101,0.549351585029787,1.5934052900643,0.325439617477909,-0.597046812332701,-0.385711013417232,-0.525024192962945,6.04026038016345,5.23647025497466,8.77955747955237,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,19,3,0,-2,5.29834236561059,0,0,5.39364820686909,3.17978543769988,1.81844645923207,2.64412076105863,14,1.5,0,0,6.04026038016345,5.23647025497466,8.77955747955237
"1188",437,564,2019,1,0,1,0.319808020198552,-0.572888785783054,0.84222223209863,-0.196100856448942,0.68224903063326,-0.906322136932681,-3.25286372758483,3.06189234491604,-0.417403031717768,-0.610568248267122,0.965011792603088,1.21056459335695,0.333038856281803,0.210888064687927,-0.999511619950297,0.0598497771408395,0.159790643495148,-1.20446208942855,-0.597046812332701,-0.385711013417232,-0.525024192962945,7.52833205575788,6.5424740367571,6.70930582746498,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,8,4,0,-3,6.96602507710136,5.19298771365894,0,6.68461329016427,1.81844645923207,0,2.0947125472611,7,0,0,0,7.52833205575788,6.5424740367571,6.70930582746498
"1189",485,564,2014,0,0,1,-1.22333034997963,-0.357649774254349,-0.662380587426182,-0.196100856448942,-1.4592548710767,-0.761879238144414,-0.00112206406608682,-0.271619482210294,-0.417403031717768,-0.610568248267122,0.0532636591265136,-0.584290159048228,1.01088658279282,1.41562398411448,-0.999511619950297,0.864843158430198,-1.06902191070698,-1.20446208942855,-0.597046812332701,-0.385711013417232,-0.525024192962945,8.40065942565896,4.30424765824956,6.78445834229777,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,17,3,0,-3,3.91242276564126,0,0,8.38935987155924,2.99822295029797,0,2.99822295029797,1,0,0,0,8.40065942565896,4.30424765824956,6.78445834229777
"1190",485,564,2019,1,0,1,-0.221179710074454,-0.406211030761704,-0.662380587426182,-0.196100856448942,NA,0.423963358034341,-0.362426693345947,-0.271619482210294,1.78175025479525,-0.610568248267122,1.15457429528766,-0.584290159048228,-2.32492213967772,0.210888064687927,-0.999511619950297,-0.18629279254134,-1.06902191070698,-1.20446208942855,-0.597046812332701,-0.385711013417232,-0.525024192962945,7.60090270954199,5.88054078881243,7.22256655161518,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,NA,16,3,2,-3,7.60090270954199,0,0,0,1.81844645923207,0,1.81844645923207,1,0,0,0,7.60090270954199,5.88054078881243,7.22256655161518
"1191",532,564,2014,0,0,1,-0.875056922220323,-0.384215280912145,0.236843934005758,-0.196100856448942,-1.4592548710767,0.430113671963347,1.08279182377349,-0.271619482210294,0.682173611538741,-0.610568248267122,-1.1149120854874,-0.584290159048228,0.384265724634824,1.05403038587386,-0.999511619950297,1.16354227975875,-0.454615633605915,0.835406853113396,1.40488633270687,1.67663614980041,1.69336124882143,6.81344580709233,5.85794131764881,7.46164072250303,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,20,3,1,-3,0,0,4.60527017099142,6.81344580709233,2.64412076105863,0,3.33347758688399,4,2,4.3821828480655,3.40230664548059,6.81344580709233,5.85794131764881,7.46164072250303
"1192",532,564,2019,1,0,1,0.771777332136665,1.39545587241037,-0.105064120308519,-0.196100856448942,NA,-0.0895265951242744,-1.44634058118553,-0.271619482210294,1.78175025479525,-0.610568248267122,-1.1149120854874,-0.584290159048228,-2.32492213967772,-0.171852444979805,-0.999511619950297,-0.18629279254134,-1.273824003074,-1.20446208942855,-0.597046812332701,-0.385711013417232,-0.525024192962945,0,5.99147079704939,9.01188944812444,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,NA,13,3,2,-3,0,0,0,0,1.44363547517881,0,1.81844645923207,0,0,0,0,0,5.99147079704939,9.01188944812444
"1193",576,564,2014,0,0,1,0.268663695269881,0.193816230249092,-0.105064120308519,-0.196100856448942,0.68224903063326,0.358778394698004,1.08279182377349,-0.271619482210294,-0.417403031717768,0.377032927501357,0.360584495195562,-0.584290159048228,0.804746451340193,0.210888064687927,0.713714286745543,1.16354227975875,0.569394828229191,-0.184527618157578,-0.597046812332701,-0.385711013417232,1.69336124882143,7.92298608998611,5.30829220390157,8.07340306615619,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,20,3,0,-2,4.94169343911329,0,4.60527017099142,7.87092974243427,1.81844645923207,1.44363547517881,3.33347758688399,9,1,0,0,7.92298608998611,5.30829220390157,8.07340306615619
"1194",576,564,2019,1,0,1,-0.00717713201946584,-0.348308266866595,-0.21539780444556,-0.196100856448942,0.68224903063326,-0.260689912843813,-1.80764521046539,-0.271619482210294,1.78175025479525,-0.610568248267122,1.02595073266841,1.56366910336749,0.307376893161826,0.210888064687927,-0.999511619950297,0.549351585029787,-1.06902191070698,-0.184527618157578,-0.597046812332701,-0.385711013417232,-0.525024192962945,7.62559531008597,5.29834236561059,7.3524415111572,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,12,3,2,-3,7.17012013516508,6.21461209839819,0,6.62007498430339,1.81844645923207,0,2.64412076105863,1,1,0,0,7.62559531008597,5.29834236561059,7.3524415111572
"1195",621,564,2014,0,0,1,-1.23933688790213,-0.586648758637436,-0.457664841959439,-0.196100856448942,-1.4592548710767,2.07906438752634,1.08279182377349,NA,2.88132689805176,-0.610568248267122,-1.1149120854874,-0.584290159048228,0.405534047351006,1.18918194291766,-0.999511619950297,0.6672717517217,0.774196920596212,1.17538501020372,-0.597046812332701,-0.385711013417232,2.02721815831035,6.86693436952956,4.9698615213965,6.93731502381826,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,20,NA,3,-3,0,0,5.29834236561059,6.86693436952956,2.77647228072372,0,2.77647228072372,10,2.33333333333333,0,0,6.86693436952956,4.9698615213965,6.93731502381826
"1196",621,564,2019,1,0,1,0.0201392251143999,-0.552967562992592,0.0978640071434852,-0.196100856448942,NA,-0.774179866002428,-2.89155909830497,-0.271619482210294,1.78175025479525,-0.610568248267122,0.769111647727665,-0.584290159048228,0.225222522471707,0.492998856086502,-0.999511619950297,0.720892913512115,-0.864219818339958,0.325439617477909,-0.597046812332701,-0.385711013417232,-0.525024192962945,7.05617602726248,5.63480235802726,6.99393381690212,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,NA,9,3,2,-3,6.30992158399525,0,0,6.41346164460613,2.0947125472611,0,2.83665572896893,2,1.5,0,0,7.05617602726248,5.63480235802726,6.99393381690212
"1197",667,564,2014,0,0,1,-0.298125055546655,0.172365610770414,1.08458442208106,-0.196100856448942,-1.4592548710767,-1.10420587358349,-0.723731322625807,-0.271619482210294,-0.417403031717768,-0.610568248267122,-1.1149120854874,-0.584290159048228,-2.32492213967772,1.89402343622536,1.15851901691101,1.28224821370421,0.159790643495148,-0.184527618157578,-0.597046812332701,-0.385711013417232,2.55641538701968,0,5.31814402219769,8.26359049904308,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,15,3,0,-3,0,0,6.39693243298235,0,3.46671103788472,1.81844645923207,3.46671103788472,7,1,0,0,0,5.31814402219769,8.26359049904308
"1198",667,564,2019,1,0,1,0.0252553850792316,-0.585423697772444,0.145343572318359,-0.196100856448942,NA,0.423963358034341,-0.362426693345947,-0.271619482210294,1.78175025479525,-0.610568248267122,-1.1149120854874,-0.584290159048228,0.250476833484889,0.210888064687927,-0.999511619950297,0.253835172910763,-1.06902191070698,-0.184527618157578,-0.597046812332701,-0.385711013417232,-0.525024192962945,6.47697472974519,5.87493862117652,7.0139162835151,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,NA,16,3,2,-3,0,0,0,6.47697472974519,1.81844645923207,0,2.31243834127275,1,1,0,0,6.47697472974519,5.87493862117652,7.0139162835151
"1199",714,564,2014,0,0,1,0.410253224060133,0.682307238671377,-0.273096386154419,-0.196100856448942,0.68224903063326,0.965946074381807,1.08279182377349,-0.271619482210294,-0.417403031717768,1.36463410326984,0.508801610243742,1.00743150645322,-2.32492213967772,0.210888064687927,0.0464532989793187,-0.520235113939393,0.774196920596212,0.835406853113396,-0.597046812332701,-0.385711013417232,-0.525024192962945,5.43809821197888,4.98365353152433,8.62335341959285,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,20,3,0,-1,5.43809821197888,4.60527017099142,0,0,1.81844645923207,0.881373587019543,1.44363547517881,10,2,0,0,5.43809821197888,4.98365353152433,8.62335341959285
"1200",714,564,2019,1,0,1,-0.449276735070753,-0.749393621006136,-0.892183097698178,-0.196100856448942,0.68224903063326,-0.55240031907443,NA,-0.271619482210294,0.682173611538741,-0.610568248267122,0.93542517376461,1.62668456518492,-0.0843909021243863,-0.746009582301698,-0.999511619950297,-0.338839119805758,-0.659417725972936,-1.20446208942855,-0.597046812332701,-0.385711013417232,-0.525024192962945,7.12286730896265,4.78756117999381,5.94017817785625,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,NA,3,1,-3,6.86693436952956,6.39693243298235,0,5.63480235802726,0.881373587019543,0,1.6472311463711,3,0,0,0,7.12286730896265,4.78756117999381,5.94017817785625
"1201",747,564,2014,0,0,1,0.551631896584804,0.0310767585167929,0.776403025638896,-0.196100856448942,0.68224903063326,1.10861662891249,1.08279182377349,-0.271619482210294,1.78175025479525,-0.610568248267122,-1.1149120854874,-0.584290159048228,1.14724955018537,1.60102761933685,-0.999511619950297,1.16354227975875,-0.0450114488718728,1.17538501020372,-0.597046812332701,-0.385711013417232,2.02721815831035,8.73230459704775,5.30829220390157,7.45587702161575,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,20,3,2,-3,0,0,5.29834236561059,8.73230459704775,3.17978543769988,0,3.33347758688399,6,2.33333333333333,0,0,8.73230459704775,5.30829220390157,7.45587702161575
"1202",747,564,2019,1,0,1,2.00011917616276,3.61887388888416,0.56384282840813,-0.196100856448942,0.68224903063326,-0.768029552073421,-1.44634058118553,-0.271619482210294,0.682173611538741,-0.610568248267122,0.841117717745126,-0.584290159048228,0.735274863978132,-1.64602956638948,-0.999511619950297,1.22486635131831,0.569394828229191,-1.20446208942855,-0.597046812332701,-0.385711013417232,-0.525024192962945,7.97246613488061,6.19440955600993,9.84797484539943,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,13,3,1,-3,6.55108237585348,0,0,7.69621284595791,0,0,3.40230664548059,9,0,0,0,7.97246613488061,6.19440955600993,9.84797484539943
"1203",769,564,2014,0,0,1,-1.22706851179505,-0.674943410196576,-0.332625154577511,-0.196100856448942,-1.4592548710767,0.181464763049459,-0.723731322625807,-0.271619482210294,0.682173611538741,0.377032927501357,-1.1149120854874,-0.584290159048228,-0.493757349881741,-0.171852444979805,0.0464532989793187,-0.520235113939393,-0.659417725972936,-0.694494853793065,-0.597046812332701,-0.385711013417232,-0.525024192962945,4.60527017099142,6.00635922618246,6.85012728830678,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,15,3,1,-2,0,0,0,4.60527017099142,1.44363547517881,0.881373587019543,1.44363547517881,3,0.5,0,0,4.60527017099142,6.00635922618246,6.85012728830678
"1204",769,564,2019,1,0,1,-0.254467412596327,-0.368251264153015,-0.812415899456481,-0.196100856448942,0.68224903063326,-1.10420587358349,-0.723731322625807,-0.271619482210294,-0.417403031717768,-0.610568248267122,0.588133244244336,-0.584290159048228,0.655483470336461,-1.64602956638948,0.713714286745543,-1.80645937722111,-1.06902191070698,-1.20446208942855,1.8234197823384,-0.385711013417232,-0.525024192962945,7.64969285046881,6.74052075680554,7.28619218383322,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,15,3,0,-3,5.70379358558213,0,0,7.49554225252609,0,1.44363547517881,0,1,0,5.29834236561059,0,7.64969285046881,6.74052075680554,7.28619218383322
"1205",783,564,2014,0,1,1,-1.19440522095853,-0.708211845612284,-0.21539780444556,-0.196100856448942,-1.4592548710767,0.430113671963347,1.08279182377349,-0.271619482210294,0.682173611538741,-0.610568248267122,-1.1149120854874,-0.584290159048228,0.555554965372408,0.492998856086502,-0.999511619950297,-1.80645937722111,-0.659417725972936,0.835406853113396,-0.597046812332701,-0.385711013417232,-0.525024192962945,7.24422802580704,5.48895480105574,6.17379044415146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,3,1,-3,0,0,0,7.24422802580704,2.0947125472611,0,0,3,2,0,0,7.24422802580704,5.48895480105574,6.17379044415146
"1206",794,564,2014,0,0,1,-1.30823135342819,-0.181745490584637,-1.06266439818301,-0.196100856448942,-1.4592548710767,-1.10420587358349,-0.723731322625807,-0.271619482210294,-0.417403031717768,-0.610568248267122,-0.219699186145016,-0.584290159048228,0.0574289396913687,1.05403038587386,2.13838313683855,-0.520235113939393,-1.06902191070698,-1.20446208942855,1.8234197823384,-0.385711013417232,-0.525024192962945,6.04026038016345,4.24869926123636,7.85243923652485,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,15,3,0,-3,2.99822295029797,0,0,5.99147079704939,2.64412076105863,2.64412076105863,1.44363547517881,1,0,5.29834236561059,0,6.04026038016345,4.24869926123636,7.85243923652485
"1207",794,564,2019,1,0,1,0.220998428735493,-0.195335064358781,0.191651405609829,-0.196100856448942,0.68224903063326,-0.0895265951242744,-1.44634058118553,-0.271619482210294,1.78175025479525,-0.610568248267122,0.899088850506315,-0.584290159048228,0.218650115380541,0.0360505095056671,-0.999511619950297,0.253835172910763,-1.06902191070698,-0.694494853793065,2.14006489478029,-0.385711013417232,-0.525024192962945,7.27931931103854,6.97541480089354,7.70526267777187,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,13,3,2,-3,6.74523773356453,0,0,6.39693243298235,1.6472311463711,0,2.31243834127275,1,0.5,5.99147079704939,0,7.27931931103854,6.97541480089354,7.70526267777187
"1208",802,564,2014,0,1,1,-0.0631052962890204,-0.127121275863592,-0.591632241788719,-0.196100856448942,0.68224903063326,-1.26978582212053,NA,-0.271619482210294,NA,-0.610568248267122,-1.1149120854874,-0.584290159048228,0.333038856281803,0.492998856086502,0.0464532989793187,0.0598497771408395,-0.454615633605915,-1.20446208942855,1.08844654569576,-0.385711013417232,-0.525024192962945,6.68461329016427,6.40688270910277,7.87853433962059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,3,NA,-3,0,0,0,6.68461329016427,2.0947125472611,0.881373587019543,2.0947125472611,4,0,3.68950386898891,0,6.68461329016427,6.40688270910277,7.87853433962059
"1209",43,248,2014,0,0,1,-1.38552829064767,-0.803329333117291,-0.591632241788719,-0.196100856448942,-1.4592548710767,-0.260689912843813,-1.80764521046539,-0.271619482210294,1.78175025479525,-0.610568248267122,-1.1149120854874,-0.584290159048228,-2.32492213967772,0.492998856086502,-0.999511619950297,0.6672717517217,-0.454615633605915,-1.20446208942855,-0.597046812332701,-0.385711013417232,2.55641538701968,0,6.26909987069339,6.23441457037132,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,12,3,2,-3,0,0,6.39693243298235,0,2.0947125472611,0,2.77647228072372,4,0,0,0,0,6.26909987069339,6.23441457037132
"1210",43,248,2019,1,0,1,-0.15625206291039,-0.529873733793778,-0.394103965692368,-0.196100856448942,0.68224903063326,-1.62384614067111,-3.25286372758483,-0.271619482210294,0.682173611538741,-0.610568248267122,0.467073146916832,-0.584290159048228,-2.32492213967772,0.210888064687927,-0.42843631771835,0.253835172910763,-1.273824003074,-1.20446208942855,-0.597046812332701,-0.385711013417232,-0.525024192962945,5.29834236561059,6.4297220794858,7.25841264652828,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,8,3,1,-3,5.29834236561059,0,0,0,1.81844645923207,0.481211825059603,2.31243834127275,0,0,0,0,5.29834236561059,6.4297220794858,7.25841264652828
"1211",94,248,2014,0,0,1,-0.541796799165174,0.0338576702069219,-1.96061012256773,-0.196100856448942,0.68224903063326,-0.397337581033149,NA,NA,-0.417403031717768,-0.610568248267122,0.467073146916832,-0.584290159048228,-2.32492213967772,-0.171852444979805,0.0464532989793187,-0.520235113939393,0.36459273586217,-1.20446208942855,-0.597046812332701,-0.385711013417232,-0.525024192962945,5.29834236561059,6.19440955600993,8.1167157139258,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,NA,NA,0,-3,5.29834236561059,0,0,0,1.44363547517881,0.881373587019543,1.44363547517881,8,0,0,0,5.29834236561059,6.19440955600993,8.1167157139258
"1212",94,248,2019,1,0,1,0.391136357683125,-0.703041900508423,-3.11516303518497,3.68926728766493,0.68224903063326,-0.939192869792959,-1.80764521046539,-0.271619482210294,0.682173611538741,-0.610568248267122,-1.1149120854874,-0.584290159048228,-2.32492213967772,0.210888064687927,-0.999511619950297,-1.80645937722111,-1.06902191070698,-1.20446208942855,-0.597046812332701,-0.385711013417232,-0.525024192962945,0,6.12687395134235,6.7684945328245,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5.99147079704939,1,12,3,1,-3,0,0,0,0,1.81844645923207,0,0,1,0,0,0,0,6.12687395134235,6.7684945328245
"1213",150,248,2014,0,1,1,-1.48582766748575,-0.82711116392225,-3.40094600127646,-0.196100856448942,0.68224903063326,-1.25508287842689,NA,-0.271619482210294,-0.417403031717768,-0.610568248267122,-1.1149120854874,-0.584290159048228,-2.32492213967772,0.492998856086502,0.0464532989793187,0.0598497771408395,2.20781156716536,-0.184527618157578,-0.597046812332701,-0.385711013417232,-0.525024192962945,0,7.24565557634362,5.99147079704939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,3,0,-3,0,0,0,0,2.0947125472611,0.881373587019543,2.0947125472611,17,1,0,0,0,7.24565557634362,5.99147079704939
"1214",200,248,2014,0,1,1,-0.377808137326733,-0.797207526291651,-0.662380587426182,-0.196100856448942,0.68224903063326,0.430113671963347,1.08279182377349,-0.271619482210294,0.682173611538741,-0.610568248267122,-1.1149120854874,-0.584290159048228,0.231688057546278,1.41562398411448,-0.999511619950297,0.864843158430198,-0.659417725972936,0.495428696023072,-0.597046812332701,2.40582627661836,2.4685906208354,6.4297220794858,5.27814068903466,5.92426294652715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,3,1,-3,0,0,6.21461209839819,6.4297220794858,2.99822295029797,0,2.99822295029797,3,1.66666666666667,0,4.60527017099142,6.4297220794858,5.27814068903466,5.92426294652715
"1215",251,248,2014,0,0,1,0.206374861602638,-0.712867520219577,0.708190653036114,-0.196100856448942,0.68224903063326,2.50464358960007,1.08279182377349,3.06189234491604,1.78175025479525,-0.610568248267122,-0.0132957245812664,-0.584290159048228,0.388611372249557,0.715330871190922,-0.999511619950297,0.864843158430198,-0.0450114488718728,0.835406853113396,-0.597046812332701,-0.385711013417232,2.36110215740255,6.86693436952956,5.51344500487356,6.36647339997448,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,20,4,2,-3,3.68950386898891,0,5.99147079704939,6.82437485151547,2.31243834127275,0,2.99822295029797,6,2,0,0,6.86693436952956,5.51344500487356,6.36647339997448
"1216",251,248,2019,1,0,1,0.442672287747324,-0.0597100442089371,0.600984159783165,-0.196100856448942,0.68224903063326,0.73327031755852,NA,-0.271619482210294,1.78175025479525,0.377032927501357,-1.1149120854874,-0.584290159048228,-2.32492213967772,0.210888064687927,-0.42843631771835,0.0598497771408395,-0.659417725972936,-0.184527618157578,-0.597046812332701,-0.385711013417232,-0.525024192962945,0,6.63068512608798,8.03268498138167,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,NA,3,2,-2,0,0,0,0,1.81844645923207,0.481211825059603,2.0947125472611,3,1,0,0,0,6.63068512608798,8.03268498138167
"1217",299,248,2014,0,0,1,-0.251984515433163,-0.287805128063437,-0.892183097698178,-0.196100856448942,0.68224903063326,1.059623800907,-0.00112206406608682,-0.271619482210294,-0.417403031717768,2.35223527903831,0.260134844100843,-0.584290159048228,-0.145683041947182,4.47219717745691,4.46576566086662,1.22486635131831,1.79820738243132,-0.694494853793065,1.08844654569576,-0.385711013417232,-0.525024192962945,5.82895426801699,4.98365353152433,7.70975706554401,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,17,3,0,0,4.60527017099142,0,0,5.48065628400101,5.99147079704939,4.60527017099142,3.40230664548059,15,0.5,3.68950386898891,0,5.82895426801699,4.98365353152433,7.70975706554401
